family,seed,hidden_flip_rate,test_harm_weight,failure_harm,method,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
B_phase,28102,0.2,3.0,5.0,eager_eatl,1000,0.968,0.968,0.9651740567162581,0.02,0.012,0.0,0.9326599326599326,0.9584775086505191,0.9453924914675768,0.10199999999999945,1.0,0.4132000000000028,0.0,0.0
B_phase,28102,0.2,3.0,5.0,risk_aware_eatl,1000,0.98,0.98,0.9746397442074373,0.009,0.011,0.0,0.9686411149825784,0.9619377162629758,0.9652777777777777,0.05643000000000011,0.569,0.22089000000000214,0.0,0.0
B_phase,28103,0.2,3.0,5.0,text_prior,1000,0.985,0.985,0.9848345588235294,0.01,0.005,0.0,0.9692307692307692,0.984375,0.9767441860465116,0.0,0.0,0.053,0.0,0.0
B_phase,28103,0.2,3.0,5.0,passive_vision_proxy,1000,0.826,0.826,0.8720588235294118,0.174,0.0,0.0,0.6477732793522267,1.0,0.7862407862407863,0.0,0.0,0.87,0.0,0.0
B_phase,28103,0.2,3.0,5.0,conservative_prior,1000,0.842,0.9847953216374269,0.97997600119994,0.008,0.005,0.145,0.9555555555555556,0.9717514124293786,0.9635854341736695,0.0,0.0,0.06474999999999997,0.0,0.0
B_phase,28103,0.2,3.0,5.0,eager_eatl,1000,0.972,0.972,0.9703124999999999,0.017,0.011,0.0,0.9478527607361963,0.965625,0.9566563467492261,0.10199999999999945,1.0,0.39760000000000284,0.0,0.0
B_phase,28103,0.2,3.0,5.0,risk_aware_eatl,1000,0.984,0.984,0.9807904411764706,0.007,0.009,0.0,0.9779874213836478,0.971875,0.9749216300940439,0.0558400000000001,0.562,0.20792000000000152,0.0,0.0
B_phase,28104,0.2,3.0,5.0,text_prior,1000,0.971,0.971,0.9754612825166364,0.025,0.004,0.0,0.9230769230769231,0.9868421052631579,0.9538950715421305,0.0,0.0,0.12739999999999999,0.0,0.0
B_phase,28104,0.2,3.0,5.0,passive_vision_proxy,1000,0.833,0.833,0.8800287356321839,0.167,0.0,0.0,0.6454352441613588,1.0,0.7845161290322581,0.0,0.0,0.835,0.0,0.0
B_phase,28104,0.2,3.0,5.0,conservative_prior,1000,0.83,0.9707602339181286,0.9725566509450689,0.021,0.004,0.145,0.8833333333333333,0.9754601226993865,0.9271137026239067,0.0,0.0,0.12915000000000043,0.0,0.0
B_phase,28104,0.2,3.0,5.0,eager_eatl,1000,0.975,0.975,0.9718504234724743,0.014,0.011,0.0,0.9543973941368078,0.9638157894736842,0.9590834697217676,0.10199999999999945,1.0,0.38260000000000266,0.0,0.0
B_phase,28104,0.2,3.0,5.0,risk_aware_eatl,1000,0.977,0.977,0.9714345130066546,0.01,0.013,0.0,0.9667774086378738,0.9572368421052632,0.9619834710743801,0.05444000000000012,0.55,0.22112000000000137,0.0,0.0
B_phase,28105,0.2,3.0,5.0,text_prior,1000,0.96,0.96,0.9720279720279721,0.04,0.0,0.0,0.8769230769230769,1.0,0.9344262295081968,0.0,0.0,0.2,0.0,0.0
B_phase,28105,0.2,3.0,5.0,passive_vision_proxy,1000,0.816,0.816,0.8713286713286713,0.184,0.0,0.0,0.6076759061833689,1.0,0.7559681697612732,0.0,0.0,0.92,0.0,0.0
B_phase,28105,0.2,3.0,5.0,conservative_prior,1000,0.826,0.9660818713450292,0.9794034090909092,0.029,0.0,0.145,0.8388888888888889,1.0,0.9123867069486404,0.0,0.0,0.16675000000000043,0.0,0.0
B_phase,28105,0.2,3.0,5.0,eager_eatl,1000,0.967,0.967,0.9684823947981842,0.025,0.008,0.0,0.9172185430463576,0.9719298245614035,0.9437819420783646,0.10199999999999945,1.0,0.43580000000000224,0.0,0.0
B_phase,28105,0.2,3.0,5.0,risk_aware_eatl,1000,0.983,0.983,0.9796712059869954,0.009,0.008,0.0,0.9685314685314685,0.9719298245614035,0.9702276707530647,0.055120000000000106,0.556,0.21516000000000174,0.0,0.0
B_phase,28106,0.2,3.0,5.0,text_prior,1000,0.95,0.95,0.9608547589830024,0.046,0.004,0.0,0.8584615384615385,0.9858657243816255,0.9177631578947368,0.0,0.0,0.23239999999999997,0.0,0.0
B_phase,28106,0.2,3.0,5.0,passive_vision_proxy,1000,0.821,0.821,0.8751743375174337,0.179,0.0,0.0,0.6125541125541125,1.0,0.7597315436241611,0.0,0.0,0.895,0.0,0.0
B_phase,28106,0.2,3.0,5.0,conservative_prior,1000,0.817,0.9555555555555556,0.9625531914893617,0.034,0.004,0.145,0.8111111111111111,0.9733333333333334,0.8848484848484849,0.0,0.0,0.1941500000000005,0.0,0.0
B_phase,28106,0.2,3.0,5.0,eager_eatl,1000,0.972,0.972,0.9708492886043635,0.019,0.009,0.0,0.9351535836177475,0.9681978798586572,0.951388888888889,0.10199999999999945,1.0,0.4064000000000023,0.0,0.0
B_phase,28106,0.2,3.0,5.0,risk_aware_eatl,1000,0.983,0.983,0.9763812706063248,0.006,0.011,0.0,0.9784172661870504,0.9611307420494699,0.9696969696969697,0.05534000000000012,0.559,0.20262000000000172,0.0,0.0
B_phase,28101,0.35,0.0,5.0,text_prior,1000,0.937,0.937,0.9559864953886693,0.062,0.001,0.0,0.8092307692307692,0.9962121212121212,0.8930390492359932,0.0,0.0,0.31060000000000004,0.0,0.0
B_phase,28101,0.35,0.0,5.0,passive_vision_proxy,1000,0.812,0.812,0.8722826086956521,0.188,0.0,0.0,0.584070796460177,1.0,0.7374301675977654,0.0,0.0,0.94,0.0,0.0
B_phase,28101,0.35,0.0,5.0,conservative_prior,1000,0.814,0.952046783625731,0.9684426962274271,0.04,0.001,0.145,0.7777777777777778,0.9929078014184397,0.8722741433021807,0.0,0.0,0.22235000000000046,0.0,0.0
B_phase,28101,0.35,0.0,5.0,eager_eatl,1000,0.971,0.971,0.9705821805006587,0.021,0.008,0.0,0.924187725631769,0.9696969696969697,0.9463955637707948,0.10199999999999945,1.0,0.10979999999999998,0.0,0.0
B_phase,28101,0.35,0.0,5.0,risk_aware_eatl,1000,0.988,0.988,0.9857748682476943,0.007,0.005,0.0,0.9736842105263158,0.9810606060606061,0.9773584905660377,0.0533000000000001,0.541,0.038,0.0,0.0
B_phase,28102,0.35,0.0,5.0,text_prior,1000,0.936,0.936,0.9540495443460403,0.062,0.002,0.0,0.8092307692307692,0.9924528301886792,0.8915254237288135,0.0,0.0,0.3112,0.0,0.0
B_phase,28102,0.35,0.0,5.0,passive_vision_proxy,1000,0.808,0.808,0.8693877551020408,0.192,0.0,0.0,0.5798687089715536,1.0,0.7340720221606648,0.0,0.0,0.96,0.0,0.0
B_phase,28102,0.35,0.0,5.0,conservative_prior,1000,0.817,0.9555555555555556,0.9677628146917325,0.036,0.002,0.145,0.8,0.9863013698630136,0.8834355828220859,0.0,0.0,0.20295000000000046,0.0,0.0
B_phase,28102,0.35,0.0,5.0,eager_eatl,1000,0.97,0.97,0.9747657553587472,0.026,0.004,0.0,0.9094076655052264,0.9849056603773585,0.9456521739130435,0.10199999999999945,1.0,0.13240000000000002,0.0,0.0
B_phase,28102,0.35,0.0,5.0,risk_aware_eatl,1000,0.986,0.986,0.9772044666923373,0.003,0.011,0.0,0.9883268482490273,0.9584905660377359,0.9731800766283526,0.05434000000000009,0.551,0.021600000000000005,0.0,0.0
B_phase,28103,0.35,0.0,5.0,text_prior,1000,0.935,0.935,0.9547311694490991,0.064,0.001,0.0,0.803076923076923,0.9961832061068703,0.889267461669506,0.0,0.0,0.3206,0.0,0.0
B_phase,28103,0.35,0.0,5.0,passive_vision_proxy,1000,0.797,0.797,0.8624661246612466,0.203,0.0,0.0,0.5634408602150538,1.0,0.720770288858322,0.0,0.0,1.015,0.0,0.0
B_phase,28103,0.35,0.0,5.0,conservative_prior,1000,0.812,0.9497076023391813,0.9670732687592942,0.042,0.001,0.145,0.7666666666666667,0.9928057553956835,0.8652037617554861,0.0,0.0,0.23235000000000053,0.0,0.0
B_phase,28103,0.35,0.0,5.0,eager_eatl,1000,0.969,0.969,0.9703810587724198,0.024,0.007,0.0,0.9139784946236559,0.9732824427480916,0.9426987060998152,0.10199999999999945,1.0,0.12419999999999996,0.0,0.0
B_phase,28103,0.35,0.0,5.0,risk_aware_eatl,1000,0.978,0.978,0.9690932787190467,0.009,0.013,0.0,0.9651162790697675,0.950381679389313,0.9576923076923078,0.055680000000000104,0.564,0.052800000000000014,0.0,0.0
B_phase,28104,0.35,0.0,5.0,text_prior,1000,0.924,0.924,0.9494007989347537,0.076,0.0,0.0,0.7661538461538462,1.0,0.867595818815331,0.0,0.0,0.38,0.0,0.0
B_phase,28104,0.35,0.0,5.0,passive_vision_proxy,1000,0.803,0.803,0.8688415446071904,0.197,0.0,0.0,0.5582959641255605,1.0,0.716546762589928,0.0,0.0,0.985,0.0,0.0
B_phase,28104,0.35,0.0,5.0,conservative_prior,1000,0.809,0.9461988304093567,0.9680998613037448,0.046,0.0,0.145,0.7444444444444445,1.0,0.8535031847133758,0.0,0.0,0.25175000000000064,0.0,0.0
B_phase,28104,0.35,0.0,5.0,eager_eatl,1000,0.97,0.97,0.966604099487163,0.02,0.01,0.0,0.9227799227799228,0.9598393574297188,0.9409448818897638,0.10199999999999945,1.0,0.106,0.0,0.0
B_phase,28104,0.35,0.0,5.0,risk_aware_eatl,1000,0.986,0.986,0.9879945882063541,0.012,0.002,0.0,0.9536679536679536,0.9919678714859438,0.9724409448818898,0.054860000000000124,0.558,0.061200000000000004,0.0,0.0
B_phase,28105,0.35,0.0,5.0,text_prior,1000,0.926,0.926,0.9477562837215423,0.072,0.002,0.0,0.7784615384615384,0.9921568627450981,0.8724137931034482,0.0,0.0,0.36119999999999997,0.0,0.0
B_phase,28105,0.35,0.0,5.0,passive_vision_proxy,1000,0.805,0.805,0.8691275167785235,0.195,0.0,0.0,0.5666666666666667,1.0,0.7234042553191489,0.0,0.0,0.975,0.0,0.0
B_phase,28105,0.35,0.0,5.0,conservative_prior,1000,0.812,0.9497076023391813,0.9641963168246022,0.041,0.002,0.145,0.7722222222222223,0.9858156028368794,0.866043613707165,0.0,0.0,0.22795000000000057,0.0,0.0
B_phase,28105,0.35,0.0,5.0,eager_eatl,1000,0.96,0.96,0.9641268587972102,0.033,0.007,0.0,0.8825622775800712,0.9725490196078431,0.9253731343283583,0.10199999999999945,1.0,0.1692,0.0,0.0
B_phase,28105,0.35,0.0,5.0,risk_aware_eatl,1000,0.983,0.983,0.976983813659692,0.008,0.009,0.0,0.968503937007874,0.9647058823529412,0.9666011787819254,0.05484000000000014,0.556,0.0454,0.0,0.0
B_phase,28106,0.35,0.0,5.0,text_prior,1000,0.931,0.931,0.9508835758835759,0.067,0.002,0.0,0.7938461538461539,0.9923076923076923,0.8820512820512821,0.0,0.0,0.3362,0.0,0.0
B_phase,28106,0.35,0.0,5.0,passive_vision_proxy,1000,0.811,0.811,0.8722972972972973,0.189,0.0,0.0,0.579064587973274,1.0,0.7334273624823696,0.0,0.0,0.945,0.0,0.0
B_phase,28106,0.35,0.0,5.0,conservative_prior,1000,0.814,0.952046783625731,0.9656193525575548,0.039,0.002,0.145,0.7833333333333333,0.986013986013986,0.8730650154798761,0.0,0.0,0.2179500000000006,0.0,0.0
B_phase,28106,0.35,0.0,5.0,eager_eatl,1000,0.967,0.967,0.963981288981289,0.022,0.011,0.0,0.9188191881918819,0.9576923076923077,0.9378531073446329,0.10199999999999945,1.0,0.11659999999999997,0.0,0.0
B_phase,28106,0.35,0.0,5.0,risk_aware_eatl,1000,0.978,0.978,0.9739085239085239,0.013,0.009,0.0,0.9507575757575758,0.9653846153846154,0.9580152671755725,0.05489000000000011,0.558,0.07039999999999999,0.0,0.0
B_phase,28101,0.35,0.1,5.0,text_prior,1000,0.919,0.919,0.9405929038281979,0.077,0.004,0.0,0.7630769230769231,0.9841269841269841,0.8596187175043327,0.0,0.0,0.38739999999999997,0.0,0.0
B_phase,28101,0.35,0.1,5.0,passive_vision_proxy,1000,0.801,0.801,0.8669786096256684,0.199,0.0,0.0,0.5587583148558758,1.0,0.716927453769559,0.0,0.0,0.995,0.0,0.0
B_phase,28101,0.35,0.1,5.0,conservative_prior,1000,0.801,0.9368421052631579,0.9504005630653942,0.05,0.004,0.145,0.7222222222222222,0.9701492537313433,0.8280254777070063,0.0,0.0,0.27415000000000006,0.0,0.0
B_phase,28101,0.35,0.1,5.0,eager_eatl,1000,0.959,0.959,0.9620681605975724,0.033,0.008,0.0,0.8808664259927798,0.9682539682539683,0.9224952741020793,0.10199999999999945,1.0,0.1799999999999999,0.0,0.0
B_phase,28101,0.35,0.1,5.0,risk_aware_eatl,1000,0.977,0.977,0.9648905016552075,0.008,0.015,0.0,0.9673469387755103,0.9404761904761905,0.9537223340040242,0.05531000000000014,0.563,0.05453099999999999,0.0,0.0
B_phase,28102,0.35,0.1,5.0,text_prior,1000,0.934,0.934,0.9514824797843666,0.063,0.003,0.0,0.8061538461538461,0.9886792452830189,0.8881355932203391,0.0,0.0,0.3168,0.0,0.0
B_phase,28102,0.35,0.1,5.0,passive_vision_proxy,1000,0.818,0.818,0.8761904761904762,0.182,0.0,0.0,0.5928411633109619,1.0,0.74438202247191,0.0,0.0,0.91,0.0,0.0
B_phase,28102,0.35,0.1,5.0,conservative_prior,1000,0.814,0.952046783625731,0.9628946090335113,0.038,0.003,0.145,0.7888888888888889,0.9793103448275862,0.8738461538461537,0.0,0.0,0.21355000000000063,0.0,0.0
B_phase,28102,0.35,0.1,5.0,eager_eatl,1000,0.971,0.971,0.9706199460916443,0.021,0.008,0.0,0.9244604316546763,0.969811320754717,0.9465930018416207,0.10199999999999945,1.0,0.12000000000000059,0.0,0.0
B_phase,28102,0.35,0.1,5.0,risk_aware_eatl,1000,0.981,0.981,0.9786291875240662,0.012,0.007,0.0,0.9555555555555556,0.9735849056603774,0.9644859813084113,0.055120000000000134,0.558,0.06971200000000002,0.0,0.0
B_phase,28103,0.35,0.1,5.0,text_prior,1000,0.939,0.939,0.9547184170471842,0.058,0.003,0.0,0.8215384615384616,0.9888888888888889,0.8974789915966387,0.0,0.0,0.2918,0.0,0.0
B_phase,28103,0.35,0.1,5.0,passive_vision_proxy,1000,0.821,0.821,0.8773972602739726,0.179,0.0,0.0,0.6013363028953229,1.0,0.7510431154381084,0.0,0.0,0.895,0.0,0.0
B_phase,28103,0.35,0.1,5.0,conservative_prior,1000,0.81,0.9473684210526315,0.9599499374217773,0.042,0.003,0.145,0.7666666666666667,0.9787234042553191,0.8598130841121495,0.0,0.0,0.2335500000000006,0.0,0.0
B_phase,28103,0.35,0.1,5.0,eager_eatl,1000,0.964,0.964,0.9625063419583968,0.025,0.011,0.0,0.9119718309859155,0.9592592592592593,0.9350180505415163,0.10199999999999945,1.0,0.1418000000000002,0.0,0.0
B_phase,28103,0.35,0.1,5.0,risk_aware_eatl,1000,0.978,0.978,0.969761542364282,0.009,0.013,0.0,0.9661654135338346,0.9518518518518518,0.9589552238805971,0.05437000000000011,0.549,0.05823700000000006,0.0,0.0
B_phase,28104,0.35,0.1,5.0,text_prior,1000,0.923,0.923,0.9458980561921739,0.075,0.002,0.0,0.7692307692307693,0.9920634920634921,0.8665511265164646,0.0,0.0,0.37620000000000003,0.0,0.0
B_phase,28104,0.35,0.1,5.0,passive_vision_proxy,1000,0.807,0.807,0.8709893048128342,0.193,0.0,0.0,0.5662921348314607,1.0,0.7230989956958394,0.0,0.0,0.965,0.0,0.0
B_phase,28104,0.35,0.1,5.0,conservative_prior,1000,0.807,0.9438596491228071,0.9606581853882026,0.046,0.002,0.145,0.7444444444444445,0.9852941176470589,0.8481012658227849,0.0,0.0,0.25295000000000056,0.0,0.0
B_phase,28104,0.35,0.1,5.0,eager_eatl,1000,0.97,0.97,0.969421101774043,0.022,0.008,0.0,0.9172932330827067,0.9682539682539683,0.942084942084942,0.10199999999999945,1.0,0.12500000000000097,0.0,0.0
B_phase,28104,0.35,0.1,5.0,risk_aware_eatl,1000,0.985,0.985,0.9794478397419574,0.007,0.008,0.0,0.9721115537848606,0.9682539682539683,0.9701789264413518,0.05395000000000011,0.55,0.04519500000000019,0.0,0.0
B_phase,28105,0.35,0.1,5.0,text_prior,1000,0.908,0.908,0.9368028711891213,0.09,0.002,0.0,0.7230769230769231,0.9915611814345991,0.8362989323843417,0.0,0.0,0.4512,0.0,0.0
B_phase,28105,0.35,0.1,5.0,passive_vision_proxy,1000,0.794,0.794,0.8650065530799476,0.206,0.0,0.0,0.5349887133182845,1.0,0.6970588235294118,0.0,0.0,1.03,0.0,0.0
B_phase,28105,0.35,0.1,5.0,conservative_prior,1000,0.796,0.9309941520467836,0.9529589041095891,0.057,0.002,0.145,0.6833333333333333,0.984,0.8065573770491803,0.0,0.0,0.3079500000000002,0.0,0.0
B_phase,28105,0.35,0.1,5.0,eager_eatl,1000,0.973,0.973,0.9764890975551759,0.023,0.004,0.0,0.91015625,0.9831223628691983,0.9452332657200812,0.10199999999999945,1.0,0.12760000000000082,0.0,0.0
B_phase,28105,0.35,0.1,5.0,risk_aware_eatl,1000,0.982,0.982,0.9765692829216229,0.01,0.008,0.0,0.9581589958158996,0.9662447257383966,0.9621848739495799,0.0556400000000001,0.562,0.060364000000000036,0.0,0.0
B_phase,28106,0.35,0.1,5.0,text_prior,1000,0.916,0.916,0.940142264948304,0.081,0.003,0.0,0.7507692307692307,0.9878542510121457,0.8531468531468531,0.0,0.0,0.4068,0.0,0.0
B_phase,28106,0.35,0.1,5.0,passive_vision_proxy,1000,0.814,0.814,0.8764940239043825,0.186,0.0,0.0,0.5704387990762124,1.0,0.726470588235294,0.0,0.0,0.93,0.0,0.0
B_phase,28106,0.35,0.1,5.0,conservative_prior,1000,0.796,0.9309941520467836,0.9497274379164143,0.056,0.003,0.145,0.6888888888888889,0.9763779527559056,0.8078175895765473,0.0,0.0,0.3035500000000001,0.0,0.0
B_phase,28106,0.35,0.1,5.0,eager_eatl,1000,0.973,0.973,0.9725497470307702,0.02,0.007,0.0,0.9230769230769231,0.97165991902834,0.9467455621301775,0.10199999999999945,1.0,0.1144000000000007,0.0,0.0
B_phase,28106,0.35,0.1,5.0,risk_aware_eatl,1000,0.984,0.984,0.9798538638966401,0.009,0.007,0.0,0.963855421686747,0.97165991902834,0.967741935483871,0.054590000000000104,0.553,0.05465900000000009,0.0,0.0
B_phase,28101,0.35,0.25,5.0,text_prior,1000,0.903,0.903,0.9322320412398741,0.094,0.003,0.0,0.7107692307692308,0.9871794871794872,0.8264758497316638,0.0,0.0,0.47180000000000005,0.0,0.0
B_phase,28101,0.35,0.25,5.0,passive_vision_proxy,1000,0.801,0.801,0.8701044386422976,0.199,0.0,0.0,0.5404157043879908,1.0,0.7016491754122939,0.0,0.0,0.995,0.0,0.0
B_phase,28101,0.35,0.25,5.0,conservative_prior,1000,0.79,0.9239766081871345,0.9453689733600559,0.062,0.003,0.145,0.6555555555555556,0.9752066115702479,0.7840531561461793,0.0,0.0,0.3335499999999996,0.0,0.0
B_phase,28101,0.35,0.25,5.0,eager_eatl,1000,0.966,0.966,0.9629666822878311,0.024,0.01,0.0,0.9032258064516129,0.9572649572649573,0.9294605809128631,0.10199999999999945,1.0,0.15150000000000152,0.0,0.0
B_phase,28101,0.35,0.25,5.0,risk_aware_eatl,1000,0.98,0.98,0.9735890741112674,0.011,0.009,0.0,0.9533898305084746,0.9615384615384616,0.9574468085106383,0.0548600000000001,0.557,0.0741150000000001,0.0,0.0
B_phase,28102,0.35,0.25,5.0,text_prior,1000,0.94,0.94,0.9591836734693877,0.06,0.0,0.0,0.8153846153846154,1.0,0.8983050847457628,0.0,0.0,0.3,0.0,0.0
B_phase,28102,0.35,0.25,5.0,passive_vision_proxy,1000,0.813,0.813,0.8727891156462585,0.187,0.0,0.0,0.5862831858407079,1.0,0.7391910739191073,0.0,0.0,0.935,0.0,0.0
B_phase,28102,0.35,0.25,5.0,conservative_prior,1000,0.822,0.9614035087719298,0.9766949152542372,0.033,0.0,0.145,0.8166666666666667,1.0,0.8990825688073394,0.0,0.0,0.18675000000000044,0.0,0.0
B_phase,28102,0.35,0.25,5.0,eager_eatl,1000,0.975,0.975,0.9757540752149916,0.019,0.006,0.0,0.9316546762589928,0.9773584905660377,0.9539594843462247,0.10199999999999945,1.0,0.12410000000000043,0.0,0.0
B_phase,28102,0.35,0.25,5.0,risk_aware_eatl,1000,0.98,0.98,0.9731228340392761,0.009,0.011,0.0,0.9657794676806084,0.9584905660377359,0.9621212121212122,0.05539000000000011,0.561,0.06544750000000006,0.0,0.0
B_phase,28103,0.35,0.25,5.0,text_prior,1000,0.904,0.904,0.9344304491609359,0.094,0.002,0.0,0.7107692307692308,0.9914163090128756,0.8279569892473119,0.0,0.0,0.47120000000000006,0.0,0.0
B_phase,28103,0.35,0.25,5.0,passive_vision_proxy,1000,0.794,0.794,0.8657105606258149,0.206,0.0,0.0,0.530751708428246,1.0,0.6934523809523809,0.0,0.0,1.03,0.0,0.0
B_phase,28103,0.35,0.25,5.0,conservative_prior,1000,0.797,0.9321637426900585,0.9536547129139721,0.056,0.002,0.145,0.6888888888888889,0.9841269841269841,0.8104575163398694,0.0,0.0,0.30295000000000005,0.0,0.0
B_phase,28103,0.35,0.25,5.0,eager_eatl,1000,0.974,0.974,0.9696045570781877,0.017,0.009,0.0,0.9294605809128631,0.9613733905579399,0.9451476793248944,0.10199999999999945,1.0,0.11590000000000039,0.0,0.0
B_phase,28103,0.35,0.25,5.0,risk_aware_eatl,1000,0.985,0.985,0.9782693846489583,0.007,0.008,0.0,0.9698275862068966,0.9656652360515021,0.9677419354838709,0.05383000000000011,0.548,0.05325750000000007,0.0,0.0
B_phase,28104,0.35,0.25,5.0,text_prior,1000,0.935,0.935,0.9547311694490991,0.064,0.001,0.0,0.803076923076923,0.9961832061068703,0.889267461669506,0.0,0.0,0.3206,0.0,0.0
B_phase,28104,0.35,0.25,5.0,passive_vision_proxy,1000,0.804,0.804,0.8672086720867209,0.196,0.0,0.0,0.5720524017467249,1.0,0.7277777777777777,0.0,0.0,0.98,0.0,0.0
B_phase,28104,0.35,0.25,5.0,conservative_prior,1000,0.819,0.9578947368421052,0.9718926908437506,0.035,0.001,0.145,0.8055555555555556,0.9931506849315068,0.8895705521472393,0.0,0.0,0.19735000000000041,0.0,0.0
B_phase,28104,0.35,0.25,5.0,eager_eatl,1000,0.973,0.973,0.9780146465586794,0.024,0.003,0.0,0.9151943462897526,0.9885496183206107,0.9504587155963303,0.10199999999999945,1.0,0.1473000000000012,0.0,0.0
B_phase,28104,0.35,0.25,5.0,risk_aware_eatl,1000,0.978,0.978,0.971555059062041,0.011,0.011,0.0,0.9580152671755725,0.9580152671755725,0.9580152671755725,0.05528000000000011,0.56,0.07542000000000006,0.0,0.0
B_phase,28105,0.35,0.25,5.0,text_prior,1000,0.942,0.942,0.9543218938338551,0.053,0.005,0.0,0.8369230769230769,0.9819494584837545,0.9036544850498338,0.0,0.0,0.268,0.0,0.0
B_phase,28105,0.35,0.25,5.0,passive_vision_proxy,1000,0.82,0.82,0.8755186721991701,0.18,0.0,0.0,0.6061269146608315,1.0,0.7547683923705721,0.0,0.0,0.9,0.0,0.0
B_phase,28105,0.35,0.25,5.0,conservative_prior,1000,0.812,0.9497076023391813,0.9561570390868211,0.038,0.005,0.145,0.7888888888888889,0.9659863945578231,0.8685015290519876,0.0,0.0,0.21475000000000052,0.0,0.0
B_phase,28105,0.35,0.25,5.0,eager_eatl,1000,0.981,0.981,0.9790658657519061,0.012,0.007,0.0,0.9574468085106383,0.9747292418772563,0.9660107334525939,0.10199999999999945,1.0,0.08970000000000038,0.0,0.0
B_phase,28105,0.35,0.25,5.0,risk_aware_eatl,1000,0.983,0.983,0.9759950267387689,0.006,0.011,0.0,0.9779411764705882,0.9602888086642599,0.9690346083788707,0.05455000000000011,0.551,0.05023750000000005,0.0,0.0
B_phase,28106,0.35,0.25,5.0,text_prior,1000,0.921,0.921,0.9446666666666667,0.077,0.002,0.0,0.7630769230769231,0.992,0.8626086956521739,0.0,0.0,0.38620000000000004,0.0,0.0
B_phase,28106,0.35,0.25,5.0,passive_vision_proxy,1000,0.81,0.81,0.8733333333333333,0.19,0.0,0.0,0.5681818181818182,1.0,0.7246376811594203,0.0,0.0,0.95,0.0,0.0
B_phase,28106,0.35,0.25,5.0,conservative_prior,1000,0.804,0.9403508771929825,0.9585476850019786,0.049,0.002,0.145,0.7277777777777777,0.9849624060150376,0.8370607028753994,0.0,0.0,0.2679500000000004,0.0,0.0
B_phase,28106,0.35,0.25,5.0,eager_eatl,1000,0.973,0.973,0.9686666666666667,0.017,0.01,0.0,0.933852140077821,0.96,0.9467455621301776,0.10199999999999945,1.0,0.11650000000000046,0.0,0.0
B_phase,28106,0.35,0.25,5.0,risk_aware_eatl,1000,0.978,0.978,0.9733333333333334,0.013,0.009,0.0,0.9488188976377953,0.964,0.9563492063492063,0.05436000000000008,0.549,0.08399000000000006,0.0,0.0
B_phase,28101,0.35,0.5,5.0,text_prior,1000,0.925,0.925,0.9485506323741618,0.074,0.001,0.0,0.7723076923076924,0.996031746031746,0.8700173310225304,0.0,0.0,0.37060000000000004,0.0,0.0
B_phase,28101,0.35,0.5,5.0,passive_vision_proxy,1000,0.815,0.815,0.8763368983957219,0.185,0.0,0.0,0.5766590389016019,1.0,0.7314949201741655,0.0,0.0,0.925,0.0,0.0
B_phase,28101,0.35,0.5,5.0,conservative_prior,1000,0.81,0.9473684210526315,0.9657096964398268,0.044,0.001,0.145,0.7555555555555555,0.9927007299270073,0.8580441640378548,0.0,0.0,0.2423500000000006,0.0,0.0
B_phase,28101,0.35,0.5,5.0,eager_eatl,1000,0.967,0.967,0.9687314319667261,0.026,0.007,0.0,0.9040590405904059,0.9722222222222222,0.9369024856596557,0.10199999999999945,1.0,0.18520000000000067,0.0,0.0
B_phase,28101,0.35,0.5,5.0,risk_aware_eatl,1000,0.978,0.978,0.9734530175706646,0.013,0.009,0.0,0.94921875,0.9642857142857143,0.9566929133858267,0.055450000000000096,0.561,0.0981250000000001,0.0,0.0
B_phase,28102,0.35,0.5,5.0,text_prior,1000,0.915,0.915,0.9395257811994566,0.082,0.003,0.0,0.7476923076923077,0.9878048780487805,0.851138353765324,0.0,0.0,0.41179999999999994,0.0,0.0
B_phase,28102,0.35,0.5,5.0,passive_vision_proxy,1000,0.805,0.805,0.8706896551724138,0.195,0.0,0.0,0.5578231292517006,1.0,0.7161572052401747,0.0,0.0,0.975,0.0,0.0
B_phase,28102,0.35,0.5,5.0,conservative_prior,1000,0.806,0.9426900584795321,0.9570176687066669,0.046,0.003,0.145,0.7444444444444445,0.9781021897810219,0.8454258675078865,0.0,0.0,0.25355000000000066,0.0,0.0
B_phase,28102,0.35,0.5,5.0,eager_eatl,1000,0.975,0.975,0.9806829699596731,0.023,0.002,0.0,0.9138576779026217,0.991869918699187,0.9512670565302145,0.10199999999999945,1.0,0.16720000000000032,0.0,0.0
B_phase,28102,0.35,0.5,5.0,risk_aware_eatl,1000,0.981,0.981,0.9764454076901512,0.011,0.008,0.0,0.9558232931726908,0.967479674796748,0.9616161616161616,0.054520000000000096,0.553,0.08706000000000001,0.0,0.0
B_phase,28103,0.35,0.5,5.0,text_prior,1000,0.94,0.94,0.9553702944436853,0.057,0.003,0.0,0.8246153846153846,0.988929889298893,0.8993288590604027,0.0,0.0,0.28679999999999994,0.0,0.0
B_phase,28103,0.35,0.5,5.0,passive_vision_proxy,1000,0.815,0.815,0.8731138545953361,0.185,0.0,0.0,0.5942982456140351,1.0,0.7455295735900963,0.0,0.0,0.925,0.0,0.0
